"TOA5","CR1000_Lanyu","CR1000","81819","CR1000.Std.31","CPU:CR1000_CWB_RadObs_Lanyu_20180928.CR1","36738","Rad_minute"
"TIMESTAMP","RECORD","BattV_Min","SWD_tot_watt_Avg","SWD_dif_watt_Avg","SWD_dir_watt_Avg","LWD_watt_Avg","UVB_watt_Avg","UVE_watt_Avg","PAR_watt_Avg","mt_flag_Tot","SWD_tot_watt_Max","SWD_tot_watt_Min","SWD_tot_watt_Std","SWD_dif_watt_Max","SWD_dif_watt_Min","SWD_dif_watt_Std","SWD_dir_watt_Max","SWD_dir_watt_Min","SWD_dir_watt_Std","LWD_watt_Max","LWD_watt_Min","LWD_watt_Std","UVB_watt_Max","UVB_watt_Min","UVB_watt_Std","UVE_watt_Max","UVE_watt_Min","UVE_watt_Std","PAR_watt_Max","PAR_watt_Min","PAR_watt_Std"
"TS","RN","Volts","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","umol/s.m^2","","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","umol/s.m^2","umol/s.m^2","umol/s.m^2"
"","","Min","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot","Max","Min","Std","Max","Min","Std","Max","Min","Std","Max","Min","Std","Max","Min","Std","Max","Min","Std","Max","Min","Std"
"2019-05-09 02:28:00",320739,12.03,397.7344,396.5054,1.303037,432.2393,0.2082636,0.01849833,881.7607,0,400.57,395.1389,1.407067,398.9892,393.4866,1.437204,1.727785,1.295809,0.05529741,432.9932,431.6093,0.3514768,0.2083272,0.2076332,0.0001734079,0.01856365,0.01842614,3.750086E-05,887.9747,874.8967,3.419403
"2019-05-09 02:29:00",320740,12.03,390.6825,388.9886,1.295809,433.1758,0.2068582,0.01836827,865.288,0,394.8,386.6667,2.429452,393.4866,384.9026,2.549257,1.295809,1.295809,0,433.475,432.7077,0.1845461,0.2079802,0.2055512,0.0005500017,0.01842614,0.01828863,5.734937E-05,874.8967,856.6152,5.460137
"2019-05-09 02:30:00",320741,12.03,383.6771,381.805,1.295784,433.0168,0.2056583,0.01827232,849.1229,0,386.3279,381.575,1.235902,384.5593,379.7439,1.231943,1.295809,1.295781,9.146263E-06,433.6864,432.5128,0.2714068,0.2065922,0.205201,0.0003013042,0.01828863,0.01815082,3.230733E-05,855.3094,844.1913,2.793176
"2019-05-09 02:31:00",320742,12.03,379.2384,377.0904,1.295767,432.7849,0.204866,0.01817092,838.5349,0,381.575,377.842,1.219262,379.7439,375.6183,1.382616,1.295781,1.295762,8.052585E-06,433.1453,432.3624,0.2296141,0.2055486,0.2041606,0.0005872298,0.01828832,0.0181165,4.1278E-05,843.5385,835.6918,2.743057
"2019-05-09 02:32:00",320743,12.03,387.0177,384.1026,1.295755,432.8521,0.2053986,0.01822768,856.6992,0,393.0879,379.1975,4.315809,390.0354,376.9917,4.012464,1.295762,1.295751,5.44818E-06,433.461,432.3041,0.3713527,0.2062432,0.2041606,0.000371564,0.01828843,0.0181165,6.001215E-05,870.9401,839.6091,9.314635
"2019-05-09 02:33:00",320744,12.03,398.7234,394.8527,1.425323,432.7199,0.2061739,0.01829075,883.408,0,403.9297,393.4267,3.369129,399.6471,390.0354,3.099365,1.727668,1.295745,0.1979271,433.071,432.3804,0.137242,0.2069376,0.2055492,0.0005661169,0.01832285,0.01825406,1.385456E-05,895.7452,870.9401,7.7842
"2019-05-09 02:34:00",320745,12.02,404.9733,400.035,2.022795,431.9478,0.2068961,0.01834854,898.1036,0,406.6371,403.9297,0.8892475,401.0169,399.6471,0.4859675,2.159575,1.72766,0.200912,432.6658,431.6293,0.2622454,0.2069376,0.2065877,0.0001111867,0.0183916,0.0182882,3.850121E-05,902.2659,895.7452,2.462855
"2019-05-09 02:35:00",320746,12.03,407.2347,401.4279,2.224336,431.5566,0.2068243,0.01832825,905.2668,0,409.6823,405.9593,0.9693989,403.4157,400.6736,0.7655193,3.023344,2.159531,0.2060003,432.0724,431.0131,0.258823,0.2069347,0.2062407,0.0001950362,0.01839132,0.01828797,3.979059E-05,911.3958,902.2659,2.849969
"2019-05-09 02:36:00",320747,12.02,408.4961,400.8292,3.95194,431.5485,0.2063307,0.01829655,910.7319,0,416.1195,405.9548,2.414577,403.4157,399.2957,1.37403,12.09334,2.159531,2.540329,431.7798,430.8783,0.2103614,0.2072775,0.2055444,0.0005368646,0.01842529,0.01828797,2.630618E-05,933.5908,903.5615,7.601416
"2019-05-09 02:37:00",320748,12.03,414.5325,403.7923,7.371181,431.5156,0.2068437,0.01833706,926.975,0,416.7972,413.4086,0.8242273,405.818,401.0114,1.065064,12.09334,4.750957,1.438676,432.3965,430.3971,0.5716327,0.2072775,0.2062365,0.0001749392,0.01842529,0.01828779,4.454135E-05,933.5908,923.145,2.212249
"2019-05-09 02:38:00",320749,12.03,413.6658,408.7223,2.735383,430.7318,0.206744,0.01829568,925.8811,0,417.811,412.0505,1.496798,413.3685,405.818,2.02464,4.750957,2.159512,0.7590827,431.6302,429.6456,0.4074412,0.2069305,0.205888,0.0002145864,0.0183564,0.01828765,1.703555E-05,936.196,921.8331,4.097493
"2019-05-09 02:39:00",320750,12.03,428.1568,423.6563,2.433045,430.3788,0.2077924,0.01844365,960.2848,0,437.125,418.1499,6.016903,431.9075,414.0552,5.706677,3.02331,2.159507,0.377896,431.014,429.6456,0.4566271,0.209013,0.206582,0.0006842861,0.01856285,0.01828765,7.363709E-05,979.2825,937.5018,13.48465
