"TOA5","CR1000_Lanyu","CR1000","81819","CR1000.Std.31","CPU:CR1000_CWB_RadObs_Lanyu_20180928.CR1","36738","Aux_minute"
"TIMESTAMP","RECORD","BattV_Min","SWD_tot_mv_Avg","SWD_dif_mv_Avg","SWD_dir_mv_Avg","LWD_mv_Avg","UVB_mv_Avg","UVE_mv_Avg","PAR_mv_Avg","SWD_tot_ct_Avg","SWD_dif_ct_Avg","LWD_ct_Avg","mt_flag_Tot","SWD_tot_mv_Max","SWD_tot_mv_Min","SWD_tot_mv_Std","SWD_dif_mv_Max","SWD_dif_mv_Min","SWD_dif_mv_Std","SWD_dir_mv_Max","SWD_dir_mv_Min","SWD_dir_mv_Std","LWD_mv_Max","LWD_mv_Min","LWD_mv_Std","UVB_mv_Max","UVB_mv_Min","UVB_mv_Std","UVE_mv_Max","UVE_mv_Min","UVE_mv_Std","PAR_mv_Max","PAR_mv_Min","PAR_mv_Std","SWD_tot_ct_Max","SWD_tot_ct_Min","SWD_tot_ct_Std","SWD_dif_ct_Max","SWD_dif_ct_Min","SWD_dif_ct_Std","LWD_ct_Max","LWD_ct_Min","LWD_ct_Std"
"TS","RN","Volts","mV","mV","mV","mV","mV","mV","mV","C","C","C","","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","C","C","C","C","C","C","C","C","C"
"","","Min","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot","Max","Min","Std","Max","Min","Std","Max","Min","Std","Max","Min","Std","Max","Min","Std","Max","Min","Std","Max","Min","Std","Max","Min","Std","Max","Min","Std","Max","Min","Std"
"2019-05-14 02:54:00",327965,12.03,9.993091,0.83644,7.252736,-0.8927472,102.218,99.63408,10.97766,0,0,29.05651,0,10.01022,9.979786,0.00874955,0.8826738,0.8116397,0.01876567,7.284466,7.203302,0.0187645,-0.8894218,-0.8961855,0.001153745,102.6208,102.1103,0.1672259,100.0681,99.38731,0.2249722,11.00448,10.95375,0.01234657,0,0,0,0,0,0,29.08617,29.04048,0.01054094
"2019-05-14 02:55:00",327966,12.03,10.00183,0.8361728,7.254834,-0.8924249,102.2918,99.71066,10.99143,0,0,29.07073,0,10.01378,9.976581,0.008698481,0.8826738,0.811654,0.01963853,7.284595,7.196666,0.02078142,-0.8860556,-0.8928195,0.001393257,102.6208,102.1103,0.208122,100.0681,99.38731,0.2234109,11.01144,10.95057,0.0119614,0,0,0,0,0,0,29.1078,29.06212,0.01235643
"2019-05-14 02:56:00",327967,12.02,10.00788,0.8429426,7.246827,-0.8938404,102.3854,99.79008,10.99934,0,0,29.08425,0,10.03754,9.959753,0.01891666,0.882681,0.8150426,0.01679248,7.291419,7.176434,0.02900931,-0.8928195,-0.8995906,0.002335331,102.791,102.1103,0.2327052,100.0681,99.38731,0.2445899,11.06226,10.91007,0.02914932,0,0,0,0,0,0,29.1078,29.06212,0.007856054
"2019-05-14 02:57:00",327968,12.03,10.01831,0.8399138,7.250957,-0.8979707,102.4563,99.89787,11.00788,0,0,29.08605,0,10.02762,9.997177,0.008696635,0.8657907,0.8251884,0.01254948,7.271289,7.217177,0.01667095,-0.8928268,-0.8996107,0.002429043,102.791,102.1103,0.2151926,100.0681,99.38731,0.2107363,11.02869,10.97796,0.01213618,0,0,0,0,0,0,29.1078,29.08372,0.006988853
"2019-05-14 02:58:00",327969,12.03,10.03196,0.8461148,7.248313,-0.8950972,102.5215,99.97445,11.02373,0,0,29.08705,0,10.04107,10.01401,0.006225301,0.8624021,0.8252005,0.01102046,7.274616,7.217122,0.01403844,-0.8928398,-0.8996107,0.002939313,102.791,102.1103,0.1681633,100.0681,99.5575,0.1404243,11.04889,10.9914,0.01005841,0,0,0,0,0,0,29.12941,29.08372,0.008955368
"2019-05-14 02:59:00",327970,12.02,10.0578,0.8376665,7.270298,-0.8972458,102.7229,100.0709,11.06091,0,0,29.10035,0,10.08188,10.03092,0.0104757,0.8590395,0.8252005,0.01100017,7.29169,7.237414,0.0143662,-0.8928398,-0.899624,0.002981908,102.791,102.6208,0.08337145,100.2382,99.72768,0.05805941,11.09311,11.03561,0.01400671,0,0,0,0,0,0,29.12941,29.08372,0.01280681
"2019-05-14 03:00:00",327971,12.02,10.07214,0.8574064,7.260194,-0.8948908,102.7598,100.0766,11.07887,0,0,29.11594,0,10.09879,10.05144,0.01100033,0.8827139,0.8387473,0.01235692,7.29169,7.240959,0.01412003,-0.8928599,-0.899624,0.002774122,102.791,102.6208,0.06584986,100.2382,100.0681,0.03709015,11.13708,11.02885,0.02031973,0,0,0,0,0,0,29.15105,29.08372,0.01297827
"2019-05-14 03:01:00",327972,12.03,10.07307,0.8470976,7.262504,-0.8948974,102.7825,100.1106,11.07901,0,0,29.11914,0,10.08889,10.05149,0.009123881,0.8658083,0.8252236,0.01244965,7.291729,7.230852,0.01574809,-0.8928648,-0.8996459,0.002707358,103.1314,102.6208,0.09018587,100.4084,100.0681,0.1012781,11.11346,11.03567,0.0164739,0,0,0,0,0,0,29.15105,29.10536,0.01203608
"2019-05-14 03:02:00",327973,12.03,10.07441,0.8592869,7.245992,-0.8982375,102.7428,100.0794,11.08454,0,0,29.12039,0,10.09227,10.03815,0.01215083,0.875971,0.8421497,0.009838623,7.271574,7.203931,0.01607954,-0.8928816,-0.8996459,0.002490687,102.791,102.4506,0.0936868,100.2382,99.89787,0.05260698,11.11367,11.01897,0.01927222,0,0,0,0,0,0,29.15105,29.10536,0.01253648
"2019-05-14 03:03:00",327974,12.03,10.06464,0.8581718,7.231496,-0.8936284,102.7825,100.1049,11.07754,0,0,29.11995,0,10.09919,10.0214,0.02121257,0.8861312,0.8353986,0.01623055,7.271688,7.176987,0.02449142,-0.8928956,-0.89966,0.001756521,102.9612,102.6208,0.0575018,100.5786,100.0681,0.1124224,11.12737,11.00562,0.02471435,0,0,0,0,0,0,29.15105,29.10536,0.01326995
"2019-05-14 03:04:00",327975,12.03,10.11458,0.8644286,7.259903,-0.8943045,102.9442,100.3375,11.13284,0,0,29.1189,0,10.14992,10.04169,0.02215628,0.9199527,0.8320161,0.02971245,7.312271,7.156691,0.03787189,-0.8895131,-0.8996596,0.002915444,103.3015,102.6208,0.2100468,100.7488,100.0681,0.2289406,11.19163,11.01237,0.03414761,0,0,0,0,0,0,29.15105,29.10536,0.01355804
"2019-05-14 03:05:00",327976,12.03,10.12568,0.8647056,7.262907,-0.8959906,102.8846,100.2723,11.1467,0,0,29.12063,0,10.14647,10.09919,0.01203639,0.8928952,0.8387747,0.01522319,7.29531,7.220952,0.01923425,-0.8928891,-0.8996596,0.003227279,103.1314,102.791,0.1297017,100.7488,100.0681,0.1832924,11.17803,11.09347,0.01910946,0,0,0,0,0,0,29.14857,29.10536,0.01075651
"2019-05-14 03:06:00",327977,12.03,10.13143,0.8619483,7.26368,-0.8935714,103.1228,100.5162,11.15482,0,0,29.12191,0,10.16348,10.08907,0.01802213,0.8996623,0.8184898,0.02640893,7.319057,7.207445,0.03151371,-0.8928891,-0.8996623,0.001831797,103.4717,102.791,0.2162182,100.7488,100.0681,0.2385944,11.21534,11.09358,0.02850304,0,0,0,0,0,0,29.15105,29.10536,0.01442075
"2019-05-14 03:07:00",327978,12.02,10.12665,0.8590739,7.259514,-0.8931214,103.0009,100.3829,11.14699,0,0,29.12055,0,10.14657,10.10256,0.01212321,0.8928941,0.8083432,0.02281279,7.319057,7.210797,0.02706113,-0.8928941,-0.8996623,0.001045937,103.4717,102.791,0.2183107,100.7488,100.0681,0.2443086,11.18823,11.10706,0.01998938,0,0,0,0,0,0,29.15105,29.10536,0.01501448
"2019-05-14 03:08:00",327979,12.03,10.12526,0.8950353,7.224994,-0.8927805,103.1058,100.536,11.15203,0,0,29.13904,0,10.14314,10.04168,0.02501792,0.967302,0.8590704,0.0389515,7.271676,7.102567,0.04944224,-0.8861278,-0.8996564,0.001629794,103.3015,102.6208,0.2236798,100.7488,100.0681,0.2379021,11.20512,11.02251,0.03617158,0,0,0,0,0,0,29.17268,29.10536,0.01616416
"2019-05-14 03:09:00",327980,12.03,10.13932,0.8897898,7.235341,-0.8931157,103.1285,100.5275,11.16975,0,0,29.16706,0,10.17348,10.10592,0.01724301,0.9267138,0.8590637,0.01728294,7.271659,7.176959,0.02237405,-0.8895099,-0.8996564,0.001617881,103.4717,102.791,0.2552595,100.7488,100.0681,0.2472059,11.22532,11.10027,0.03072422,0,0,0,0,0,0,29.19429,29.127,0.0174615
"2019-05-14 03:10:00",327981,12.03,10.15152,0.8418125,7.278459,-0.8958704,103.2732,100.658,11.18922,0,0,29.18684,0,10.17348,10.09231,0.01987354,0.8827387,0.818478,0.02012205,7.31557,7.203959,0.0310837,-0.8928692,-0.8996494,0.002966394,103.4717,102.791,0.1944527,100.7488,100.0681,0.1797474,11.23547,11.09004,0.03104387,0,0,0,0,0,0,29.2159,29.17021,0.0142707
"2019-05-14 03:11:00",327982,12.03,10.168,0.8309205,7.29289,-0.8974913,103.3469,100.7147,11.20703,0,0,29.20704,0,10.18683,10.13609,0.01124476,0.8489022,0.8184634,0.009792284,7.312057,7.264709,0.01187633,-0.8928692,-0.8996333,0.002959192,103.4717,102.791,0.138489,100.7488,100.4084,0.0867771,11.2488,11.15748,0.01902453,0,0,0,0,0,0,29.23753,29.17021,0.01369551
"2019-05-14 03:12:00",327983,12.02,10.1678,0.8257188,7.292638,-0.898263,103.3214,100.658,11.20766,0,0,29.21175,0,10.18663,10.12237,0.01456445,0.8522677,0.7846274,0.02307734,7.338972,7.244275,0.02810193,-0.8928518,-0.8996159,0.002407345,103.4717,102.791,0.2063164,100.7488,100.0681,0.1770421,11.24858,11.11668,0.023728,0,0,0,0,0,0,29.23753,29.17021,0.01019509
"2019-05-14 03:13:00",327984,12.03,10.15869,0.8363829,7.275032,-0.8959633,103.3356,100.6835,11.19811,0,0,29.21473,0,10.2003,10.10222,0.02605652,0.906393,0.7913914,0.0356889,7.34246,7.169974,0.04886882,-0.8928648,-0.9029979,0.003451622,103.4717,102.791,0.1984656,100.7488,100.2382,0.1321596,11.25889,11.09317,0.04039622,0,0,0,0,0,0,29.23753,29.19185,0.01248546
"2019-05-14 03:14:00",327985,12.03,10.18407,0.8014886,7.315479,-0.8986098,103.4292,100.7601,11.22586,0,0,29.21436,0,10.20023,10.15627,0.01048492,0.8421281,0.7778693,0.01651538,7.34241,7.254477,0.02193617,-0.8928587,-0.8996289,0.00216553,103.4717,103.3015,0.07369065,101.0892,100.5786,0.06109763,11.25543,11.18441,0.01669251,0,0,0,0,0,0,29.23753,29.19185,0.01145871
"2019-05-14 03:15:00",327986,12.02,10.1956,0.8245966,7.300913,-0.8973104,103.4944,100.8452,11.24583,0,0,29.21344,0,10.23403,10.13933,0.02253647,0.9063848,0.7778676,0.03916155,7.359303,7.196966,0.04680841,-0.8928567,-0.8996228,0.002993415,103.8121,103.3015,0.11818,101.2593,100.7488,0.1564917,11.30952,11.15394,0.03255844,0,0,0,0,0,0,29.23753,29.19185,0.01140543
"2019-05-14 03:16:00",327987,12.02,10.20092,0.8212732,7.302567,-0.894438,103.6022,100.9246,11.24885,0,0,29.21072,0,10.22727,10.14279,0.02498364,0.8928632,0.7711034,0.04275114,7.366067,7.217311,0.05431222,-0.8860991,-0.8996273,0.003115091,103.9823,103.3015,0.2022416,101.2593,100.5786,0.1863414,11.31298,11.14726,0.03835453,0,0,0,0,0,0,29.23753,29.19185,0.01035233
"2019-05-14 03:17:00",327988,12.03,10.21124,0.7915636,7.33049,-0.8945467,103.7213,101.0693,11.26666,0,0,29.20197,0,10.22734,10.18989,0.01033458,0.8252016,0.764345,0.0185125,7.359357,7.281389,0.02380745,-0.8894812,-0.899605,0.002786736,103.9823,103.4717,0.2048501,101.4295,100.7488,0.2063174,11.29269,11.2352,0.0134475,0,0,0,0,0,0,29.23753,29.17021,0.0178381
"2019-05-14 03:18:00",327989,12.03,10.20933,0.8028237,7.316107,-0.8966735,103.5852,100.8963,11.26805,0,0,29.2165,0,10.23047,10.1865,0.01228016,0.8252016,0.7778539,0.01309963,7.352411,7.281389,0.01961192,-0.889457,-0.9029869,0.003518779,103.9823,103.4717,0.1543178,101.2593,100.7488,0.1742951,11.30594,11.22139,0.01928548,0,0,0,0,0,0,29.23753,29.17021,0.01483999
"2019-05-14 03:19:00",327990,12.02,10.19898,0.8143196,7.29534,-0.8957125,103.5341,100.8396,11.26001,0,0,29.2195,0,10.21354,10.16281,0.01092239,0.8387116,0.79138,0.01280316,7.321956,7.257699,0.01711122,-0.892822,-0.8996029,0.003013682,103.9823,103.4717,0.1456268,101.2593,100.7488,0.1536905,11.29238,11.19092,0.0186316,0,0,0,0,0,0,29.25917,29.19185,0.01593875
"2019-05-14 03:20:00",327991,12.02,10.19705,0.8041598,7.296734,-0.8908492,103.4802,100.8027,11.26004,0,0,29.22043,0,10.21672,10.17614,0.0112926,0.8319477,0.7710735,0.01499892,7.331962,7.271088,0.01863926,-0.8860582,-0.8962039,0.002915227,103.9823,103.1314,0.1438195,101.2593,100.5786,0.1406521,11.29555,11.21439,0.01896572,0,0,0,0,0,0,29.25917,29.19185,0.01517856
"2019-05-14 03:21:00",327992,12.02,10.20502,0.8035415,7.299061,-0.8927675,103.5001,100.831,11.26638,0,0,29.2185,0,10.22351,10.19305,0.008203371,0.8184221,0.7846029,0.009489515,7.321834,7.277869,0.01181032,-0.8860602,-0.8995879,0.002430388,103.9823,103.4717,0.0887941,101.2593,100.7488,0.1222944,11.29896,11.23808,0.01387515,0,0,0,0,0,0,29.23753,29.19185,0.01252733
"2019-05-14 03:22:00",327993,12.02,10.22091,0.7979173,7.31118,-0.8944721,103.5965,100.9246,11.27749,0,0,29.22006,0,10.24061,10.19327,0.009509773,0.8387292,0.7778537,0.01500932,7.332117,7.250949,0.01761594,-0.8928241,-0.8996047,0.002351673,103.9823,103.3015,0.17813,101.2593,100.7488,0.1964298,11.3127,11.21124,0.01779288,0,0,0,0,0,0,29.23753,29.19185,0.01331313
"2019-05-14 03:23:00",327994,12.02,10.22532,0.809699,7.302059,-0.8932899,103.5455,100.8849,11.28799,0,0,29.22038,0,10.24397,10.1865,0.01312597,0.8454931,0.7846154,0.01653745,7.332096,7.244185,0.02182644,-0.8894562,-0.8996047,0.001900369,103.9823,103.3015,0.1564917,101.4295,100.7488,0.1696162,11.31943,11.23153,0.01848892,0,0,0,0,0,0,29.25917,29.19185,0.01455161
"2019-05-14 03:24:00",327995,12.02,10.21829,0.8192305,7.285089,-0.8883358,103.5994,100.9473,11.28057,0,0,29.22198,0,10.26779,10.15603,0.03816656,0.8996021,0.7575708,0.04739389,7.369405,7.176525,0.06624432,-0.8860743,-0.8928382,0.002998617,103.9823,102.9612,0.3238332,101.4295,100.4084,0.3046976,11.35342,11.16724,0.05413164,0,0,0,0,0,0,29.25917,29.19185,0.0158516
"2019-05-14 03:25:00",327996,12.02,10.23724,0.8293825,7.290268,-0.8903151,103.7497,101.1005,11.30308,0,0,29.23798,0,10.27795,10.14604,0.03240691,0.8928513,0.7778636,0.03432544,7.359266,7.166484,0.04957023,-0.8860873,-0.8962341,0.003186334,104.1525,102.9612,0.2947127,101.4295,100.4084,0.3241934,11.36357,11.13697,0.04883022,0,0,0,0,0,0,29.25917,29.21342,0.01690002
"2019-05-14 03:26:00",327997,12.02,10.24535,0.8320876,7.29049,-0.8973605,103.8348,101.1771,11.31435,0,0,29.24652,0,10.27456,10.20016,0.01688937,0.8522679,0.8049197,0.0148313,7.33221,7.240867,0.02429529,-0.8928521,-0.8996161,0.003127572,104.1525,103.4717,0.2250609,101.4295,100.7488,0.2355911,11.36695,11.24182,0.02902195,0,0,0,0,0,0,29.28078,29.21342,0.01490143
"2019-05-14 03:27:00",327998,12.03,10.26619,0.7955605,7.329426,-0.8935822,103.9851,101.3246,11.34189,0,0,29.23353,0,10.28467,10.23394,0.01361327,0.8387365,0.7710965,0.01603533,7.359237,7.271305,0.02221053,-0.8928486,-0.8996126,0.001861855,104.1525,103.4717,0.1406529,101.4295,100.919,0.1525058,11.37029,11.27905,0.02118757,0,0,0,0,0,0,29.25917,29.21342,0.01477041
"2019-05-14 03:28:00",327999,12.02,10.2764,0.8045838,7.328173,-0.8938692,104.0305,101.3983,11.35718,0,0,29.2347,0,10.29488,10.2543,0.01008137,0.8252217,0.7913939,0.01131358,7.345758,7.29841,0.01121256,-0.8928546,-0.8996187,0.002334986,104.1525,103.8121,0.1207068,101.4295,101.0892,0.07281205,11.39066,11.31964,0.01783036,0,0,0,0,0,0,29.25917,29.19185,0.01627121
"2019-05-14 03:29:00",328000,12.03,10.28308,0.8007017,7.332804,-0.8925809,104.0645,101.3898,11.36607,0,0,29.23663,0,10.30512,10.26792,0.007895272,0.8252217,0.784637,0.009067132,7.355972,7.318769,0.009779211,-0.8860987,-0.8962448,0.00142042,104.1525,103.4717,0.1222963,101.4295,100.7488,0.1217994,11.40429,11.34003,0.01344764,0,0,0,0,0,0,29.25917,29.19185,0.01613588
"2019-05-14 03:30:00",328001,12.03,10.28574,0.8014177,7.33113,-0.8927317,104.1213,101.455,11.37198,0,0,29.24236,0,10.31165,10.2271,0.02089651,0.859022,0.7643266,0.02631024,7.37609,7.240811,0.03586288,-0.8894597,-0.8928628,0.0006076462,104.663,103.8121,0.1261808,101.9401,101.2593,0.1155291,11.41417,11.28565,0.03067214,0,0,0,0,0,0,29.25917,29.19185,0.01762673
"2019-05-14 03:31:00",328002,12.02,10.26997,0.814331,7.307841,-0.8918915,104.1143,101.4452,11.36016,0,0,29.24219,0,10.2881,10.24751,0.01027537,0.8353583,0.7913824,0.01196143,7.335506,7.271338,0.01674041,-0.8860886,-0.8928527,0.002055077,104.3226,103.8103,0.08300287,101.7699,101.2576,0.06754544,11.40416,11.31961,0.0182895,0,0,0,0,0,0,29.25917,29.21342,0.01821936
"2019-05-14 03:32:00",328003,12.02,10.27542,0.7968559,7.324682,-0.8894101,104.1197,101.428,11.37018,0,0,29.24535,0,10.29478,10.24743,0.01090956,0.8184482,0.784622,0.009223746,7.349068,7.28481,0.01481071,-0.8860818,-0.8928527,0.003115484,104.151,103.9805,0.06580144,101.4281,101.4278,0.000166923,11.40408,11.32291,0.01691786,0,0,0,0,0,0,29.28078,29.21342,0.01585466
"2019-05-14 03:33:00",328004,12.02,10.29157,0.8003525,7.332873,-0.8891302,104.1569,101.485,11.38841,0,0,29.25714,0,10.30504,10.27449,0.008277255,0.811678,0.7846308,0.007802604,7.352532,7.311866,0.01103042,-0.8860818,-0.8928558,0.003190199,104.4917,103.8107,0.08775362,101.7688,101.258,0.1148863,11.41435,11.36024,0.01239818,0,0,0,0,0,0,29.28078,29.21342,0.01740374
"2019-05-14 03:34:00",328005,12.02,10.29025,0.8164759,7.316605,-0.8909932,104.2365,101.5646,11.38439,0,0,29.27171,0,10.30504,10.25761,0.009837187,0.8522644,0.7981589,0.01242848,7.342386,7.264539,0.01686114,-0.8860917,-0.8928558,0.002789269,104.4917,103.9811,0.140633,102.1091,101.4284,0.1984138,11.40759,11.33647,0.01608987,0,0,0,0,0,0,29.28078,29.2567,0.01151247
"2019-05-14 03:35:00",328006,12.02,10.29106,0.8280238,7.308253,-0.8927891,104.1941,101.5365,11.39223,0,0,29.27431,0,10.31155,10.26099,0.01030042,0.8522644,0.8049031,0.01459184,7.338822,7.271303,0.01636837,-0.8894517,-0.8928484,0.0004345335,104.4921,104.1516,0.1013044,101.9394,101.4286,0.1583578,11.42421,11.36014,0.01476234,0,0,0,0,0,0,29.30241,29.2567,0.0150252
"2019-05-14 03:36:00",328007,12.03,10.30133,0.8213606,7.31976,-0.8930017,104.2822,101.6529,11.40638,0,0,29.28928,0,10.30817,10.28432,0.00676866,0.8319587,0.8049031,0.00680431,7.338822,7.298114,0.009674163,-0.8894517,-0.8995975,0.001142869,104.6623,104.1517,0.1501854,101.9394,101.4288,0.1629055,11.42421,11.37348,0.01224196,0,0,0,0,0,0,29.32405,29.2567,0.01384847
"2019-05-14 03:37:00",328008,12.03,10.30523,0.8150913,7.327705,-0.8909019,104.2824,101.6332,11.41641,0,0,29.30856,0,10.32152,10.27756,0.01142681,0.8319444,0.7981256,0.01110529,7.348843,7.298114,0.01415589,-0.8860546,-0.8928184,0.0029201,104.4923,104.1519,0.143625,101.9395,101.429,0.16085,11.45107,11.36653,0.01771998,0,0,0,0,0,0,29.32405,29.27831,0.01665772
"2019-05-14 03:38:00",328009,12.03,10.29398,0.8241584,7.308868,-0.8928666,104.2314,101.5851,11.40215,0,0,29.32064,0,10.30799,10.25378,0.01435377,0.8589911,0.7981178,0.02149759,7.342079,7.247315,0.02712806,-0.8928097,-0.8961915,0.0004328711,104.4924,103.9818,0.1335208,101.9396,101.429,0.1531371,11.43405,11.33598,0.023018,0,0,0,0,0,0,29.36726,29.29994,0.01646642
"2019-05-14 03:39:00",328010,12.03,10.31112,0.8038031,7.335852,-0.8937032,104.4244,101.7809,11.42825,0,0,29.33941,0,10.33483,10.28072,0.01032012,0.8353085,0.7778176,0.01743611,7.358916,7.291195,0.01852726,-0.8894175,-0.899563,0.002298642,104.8328,104.152,0.1970166,102.1099,101.4291,0.2127248,11.4745,11.37981,0.01755842,0,0,0,0,0,0,29.36726,29.29994,0.01492012
"2019-05-14 03:40:00",328011,12.03,10.29479,0.8255137,7.30421,-0.8932632,104.2713,101.6051,11.40681,0,0,29.35675,0,10.32829,10.2336,0.02495505,0.8792912,0.7845812,0.02964734,7.352067,7.21357,0.04359128,-0.886055,-0.8995826,0.00272532,104.6627,103.6416,0.28014,102.11,100.9187,0.3198265,11.45446,11.3158,0.0341377,0,0,0,0,0,0,29.3889,29.32158,0.01656496
"2019-05-14 03:41:00",328012,12.02,10.31503,0.8239441,7.318944,-0.8931038,104.3451,101.7214,11.4275,0,0,29.35939,0,10.33505,10.26742,0.01153779,0.8657637,0.7981259,0.0133012,7.358991,7.257535,0.01801184,-0.886055,-0.8995888,0.00316657,104.6628,103.982,0.1742856,102.11,101.2591,0.2109382,11.47475,11.39697,0.01693691,0,0,0,0,0,0,29.3889,29.34319,0.01252912
"2019-05-14 03:42:00",328013,12.03,10.31532,0.8282377,7.312492,-0.8950308,104.1976,101.5541,11.42065,0,0,29.36067,0,10.3252,10.30469,0.005884344,0.8387322,0.8184403,0.004962479,7.325379,7.294941,0.007132268,-0.8928249,-0.8995888,0.002812532,104.4926,104.1522,0.1070244,101.9398,101.4293,0.1549324,11.43787,11.39705,0.009722235,0,0,0,0,0,0,29.3889,29.34319,0.01439018
"2019-05-14 03:43:00",328014,12.03,10.30149,0.8671423,7.271729,-0.8899142,104.1603,101.4629,11.40537,0,0,29.38038,0,10.31844,10.27785,0.01051771,0.88608,0.8387369,0.01710109,7.305128,7.237447,0.01980541,-0.88608,-0.899613,0.003409157,104.4909,103.9821,0.08436771,101.9382,101.4277,0.101755,11.43455,11.36685,0.01746681,0,0,0,0,0,0,29.41054,29.34319,0.01873781
"2019-05-14 03:44:00",328015,12.02,10.30817,0.8544058,7.284038,-0.8958918,104.156,101.4899,11.41526,0,0,29.393,0,10.34217,10.2643,0.01839463,0.8793209,0.8387369,0.01410576,7.32542,7.23405,0.02402705,-0.892849,-0.902988,0.00342011,104.4909,103.8088,0.1320063,101.9382,101.2561,0.1424411,11.47176,11.34315,0.03040888,0,0,0,0,0,0,29.43217,29.34319,0.02093958
"2019-05-14 03:45:00",328016,12.03,10.30404,0.8687735,7.26877,-0.896224,104.2201,101.5142,11.41271,0,0,29.40002,0,10.34547,10.26768,0.0210531,0.899606,0.8252025,0.02054499,7.318599,7.21714,0.02834742,-0.8928421,-0.902988,0.003267318,104.8299,103.979,0.189732,102.107,101.4263,0.1715611,11.4852,11.34653,0.03448087,0,0,0,0,0,0,29.43217,29.36479,0.01932529
"2019-05-14 03:46:00",328017,12.03,10.31468,0.836466,7.302337,-0.8997082,104.1583,101.4553,11.43225,0,0,29.41204,0,10.3352,10.26756,0.01332705,0.8590122,0.8251929,0.01032584,7.321896,7.250875,0.01712358,-0.8995955,-0.9029775,0.0006070817,104.32,104.1498,0.03709015,101.7673,101.427,0.08317824,11.47153,11.34978,0.02169976,0,0,0,0,0,0,29.43217,29.36479,0.01535148
"2019-05-14 03:47:00",328018,12.02,10.30488,0.8645359,7.271278,-0.898468,104.1134,101.4132,11.42503,0,0,29.40799,0,10.32844,10.24051,0.02565927,0.9063592,0.8251927,0.02862331,7.318512,7.183235,0.03938152,-0.8928314,-0.9029775,0.002520777,104.4907,103.4696,0.2176935,101.7678,100.7467,0.233105,11.4783,11.31934,0.03818526,0,0,0,0,0,0,29.43217,29.38643,0.01343901
"2019-05-14 03:48:00",328019,12.02,10.30624,0.8513006,7.282924,-0.8961117,104.2443,101.5441,11.42991,0,0,29.4195,0,10.32861,10.25759,0.01696806,0.8928465,0.8252066,0.02034778,7.318635,7.210412,0.02749439,-0.8928314,-0.8996104,0.003206559,104.6613,103.9806,0.1795387,102.1082,101.4275,0.182387,11.46496,11.35655,0.0277936,0,0,0,0,0,0,29.45378,29.38643,0.01621131
"2019-05-14 03:49:00",328020,12.02,10.3116,0.8385103,7.299481,-0.9002317,104.3325,101.6805,11.44023,0,0,29.43612,0,10.32187,10.29141,0.008825517,0.8725565,0.8252066,0.0101998,7.318652,7.257776,0.0137076,-0.8928465,-0.9063765,0.002000458,104.8318,104.1508,0.2323356,102.1089,101.4279,0.2609679,11.46161,11.40411,0.01468834,0,0,0,0,0,0,29.45378,29.38643,0.01515601
"2019-05-14 03:50:00",328021,12.02,10.30387,0.8547434,7.282454,-0.8998367,104.3441,101.7262,11.42687,0,0,29.44752,0,10.32187,10.25082,0.01703314,0.8860845,0.8252085,0.01991145,7.31527,7.217171,0.02699665,-0.8928486,-0.902992,0.001731325,104.8318,103.9812,0.2292663,102.1092,101.4282,0.2516609,11.46499,11.33982,0.02842265,0,0,0,0,0,0,29.45378,29.40807,0.01120351
"2019-05-14 03:51:00",328022,12.03,10.30831,0.8308993,7.303358,-0.8981446,104.2082,101.5647,11.43153,0,0,29.4528,0,10.32522,10.26435,0.01537605,0.86579,0.8184421,0.01407332,7.325401,7.240845,0.02281807,-0.8928459,-0.8996106,0.00264612,104.492,103.9812,0.1446271,101.939,101.4285,0.1578281,11.46834,11.35335,0.02121261,0,0,0,0,0,0,29.49702,29.42967,0.01412136
"2019-05-14 03:52:00",328023,12.02,10.30469,0.8581844,7.275598,-0.9010227,104.1885,101.511,11.42645,0,0,29.47991,0,10.32861,10.27788,0.01273065,0.8996255,0.8184428,0.02566882,7.322019,7.224061,0.02984362,-0.8928466,-0.9063746,0.002712045,104.492,104.1516,0.09367323,101.7691,101.4287,0.1371534,11.46158,11.3635,0.0190564,0,0,0,0,0,0,29.49702,29.45131,0.01717322
"2019-05-14 03:53:00",328024,12.02,10.2892,0.8808542,7.246994,-0.9034014,104.1376,101.4402,11.41323,0,0,29.48728,0,10.30849,10.26114,0.01186408,0.9131538,0.865805,0.0118846,7.268027,7.197004,0.01619546,-0.8996255,-0.9063897,0.00303006,104.1519,103.9816,0.04702252,101.7692,101.4289,0.05260488,11.44824,11.36369,0.02186622,0,0,0,0,0,0,29.51866,29.45131,0.01853195
"2019-05-14 03:54:00",328025,12.03,10.30797,0.8362583,7.297814,-0.9066605,104.1746,101.4772,11.43723,0,0,29.50526,0,10.32189,10.28469,0.01001533,0.8725586,0.8150644,0.01850208,7.31867,7.25103,0.02192801,-0.8996147,-0.9131427,0.003043283,104.4923,104.1519,0.07264723,102.1097,101.429,0.124639,11.46501,11.40414,0.01574344,0,0,0,0,0,0,29.54027,29.45131,0.01807833
